Date,Open,High,Low,Close,Adj Close,Volume
2022-08-22,93.10009765625,93.10009765625,93.05500030517578,93.05500030517578,90.69489288330078,348
2022-08-23,93.04499816894531,93.04499816894531,93.0072021484375,93.0072021484375,90.6483154296875,4602
2022-08-24,92.83999633789062,92.8583984375,92.83000183105469,92.8583984375,90.50328826904297,1259
2022-08-25,93.11239624023438,93.11239624023438,93.11239624023438,93.11239624023438,90.75084686279297,1
2022-08-26,93.0199966430664,93.0199966430664,93.00499725341797,93.00499725341797,90.64616394042969,226
2022-08-29,92.7593002319336,92.7593002319336,92.73999786376953,92.73999786376953,90.38788604736328,799
2022-08-30,92.69660186767578,92.69660186767578,92.69660186767578,92.69660186767578,90.34559631347656,3
2022-08-31,92.69999694824219,92.72000122070312,92.66500091552734,92.66500091552734,90.3147964477539,2715
2022-09-01,92.28500366210938,92.30000305175781,92.28399658203125,92.28399658203125,89.94345092773438,756
2022-09-02,92.56999969482422,92.57009887695312,92.5250015258789,92.57009887695312,90.22229766845703,2001
2022-09-06,92.11740112304688,92.11740112304688,92.11740112304688,92.11740112304688,89.78108978271484,19
2022-09-07,92.30999755859375,92.41419982910156,92.30999755859375,92.41419982910156,90.07035827636719,293
2022-09-08,92.27429962158203,92.27429962158203,92.27429962158203,92.27429962158203,89.93400573730469,4
2022-09-09,92.22119903564453,92.22119903564453,92.22119903564453,92.22119903564453,89.88224792480469,58
2022-09-12,92.17330169677734,92.17330169677734,92.17330169677734,92.17330169677734,89.8355712890625,36
2022-09-13,91.70999908447266,91.75879669189453,91.69999694824219,91.75879669189453,89.43157196044922,2403
2022-09-14,91.6510009765625,91.79000091552734,91.6500015258789,91.72840118408203,89.4019546508789,1854
2022-09-15,91.58499908447266,91.58499908447266,91.54499816894531,91.54499816894531,89.22319793701172,127
2022-09-16,91.6449966430664,91.6449966430664,91.6449966430664,91.6449966430664,89.32066345214844,4
2022-09-19,91.44999694824219,91.44999694824219,91.44889831542969,91.44889831542969,89.12953186035156,116
2022-09-20,91.21980285644531,91.2300033569336,91.21499633789062,91.22660064697266,88.91287994384766,2316
2022-09-21,91.13009643554688,91.31990051269531,91.13009643554688,91.31500244140625,88.99903869628906,7816
2022-09-22,90.76959991455078,90.80000305175781,90.69049835205078,90.73500061035156,88.43374633789062,8384
2022-09-23,90.51100158691406,90.65989685058594,90.45999908447266,90.5999984741211,88.30216979980469,14798
2022-09-26,90.34010314941406,90.34010314941406,89.94999694824219,89.95999908447266,87.67839813232422,1669
2022-09-27,90.02999877929688,90.02999877929688,89.70999908447266,89.70999908447266,87.43474578857422,2803
2022-09-28,89.73290252685547,90.0740966796875,89.65689849853516,90.0740966796875,88.27081298828125,877
2022-09-29,89.79000091552734,89.83999633789062,89.79000091552734,89.81279754638672,88.01475524902344,1090
2022-09-30,90.0,90.0,89.67220306396484,89.67220306396484,87.87696838378906,2654
2022-10-03,90.2699966430664,90.42990112304688,90.25360107421875,90.25659942626953,88.44967651367188,738
2022-10-04,90.58000183105469,90.58000183105469,90.44560241699219,90.44560241699219,88.6348876953125,157
2022-10-05,90.07209777832031,90.07209777832031,90.07209777832031,90.07209777832031,88.26885986328125,44
2022-10-06,89.94000244140625,89.94000244140625,89.94000244140625,89.94000244140625,88.13941192626953,145
2022-10-07,89.6104965209961,89.6104965209961,89.6104965209961,89.6104965209961,87.81649780273438,2
2022-10-10,89.47840118408203,89.47840118408203,89.47840118408203,89.47840118408203,87.68704986572266,11
2022-10-11,89.44100189208984,89.46849822998047,89.44010162353516,89.46849822998047,87.6773452758789,861
2022-10-12,89.55269622802734,89.55269622802734,89.55269622802734,89.55269622802734,87.75985717773438,2
2022-10-13,89.30599975585938,89.30599975585938,89.30599975585938,89.30599975585938,87.51810455322266,2
2022-10-14,89.14409637451172,89.14409637451172,89.14409637451172,89.14409637451172,87.35944366455078,4
2022-10-17,89.26190185546875,89.26190185546875,89.21289825439453,89.21289825439453,87.42686462402344,169
2022-10-18,89.3302001953125,89.3302001953125,89.3302001953125,89.3302001953125,87.54182434082031,28
2022-10-19,88.89179992675781,88.89179992675781,88.89179992675781,88.89179992675781,87.11219024658203,30
2022-10-20,88.60900115966797,88.60900115966797,88.60900115966797,88.60900115966797,86.8350601196289,100
2022-10-21,88.8895034790039,88.8895034790039,88.8895034790039,88.8895034790039,87.10993957519531,131
2022-10-24,88.88009643554688,88.89900207519531,88.88009643554688,88.88009643554688,87.10072326660156,115
2022-10-25,89.26629638671875,89.31950378417969,89.26629638671875,89.26629638671875,87.47919464111328,136
2022-10-26,89.38500213623047,89.48500061035156,89.38500213623047,89.44049835205078,87.64990997314453,3815
2022-10-27,89.70999908447266,89.7699966430664,89.70999908447266,89.75299835205078,87.95614624023438,2269
2022-10-28,89.54000091552734,89.55819702148438,89.5199966430664,89.54440307617188,87.75173950195312,1384
2022-10-31,89.41999816894531,89.44000244140625,89.23999786376953,89.2936019897461,87.50595092773438,4217
2022-11-01,89.32689666748047,89.32689666748047,89.32689666748047,89.32689666748047,87.53857421875,36
2022-11-02,89.41950225830078,89.41950225830078,89.21160125732422,89.21160125732422,87.42559814453125,135
2022-11-03,89.00340270996094,89.00340270996094,89.00340270996094,89.00340270996094,87.22156524658203,262
2022-11-04,89.10160064697266,89.10160064697266,89.10160064697266,89.10160064697266,87.31779479980469,2
2022-11-07,88.9572982788086,88.9572982788086,88.9572982788086,88.9572982788086,87.17638397216797,2
2022-11-08,88.98999786376953,89.18009948730469,88.87999725341797,89.17980194091797,87.39442443847656,3775
2022-11-09,89.20999908447266,89.3499984741211,89.20999908447266,89.26000213623047,87.47301483154297,18223
2022-11-10,90.38999938964844,90.44190216064453,90.26100158691406,90.42440032958984,88.6141128540039,24776
2022-11-11,90.55000305175781,90.55000305175781,90.36499786376953,90.375,88.56570434570312,715
2022-11-14,90.1968994140625,90.28119659423828,90.1968994140625,90.25489807128906,88.44800567626953,1646
2022-11-15,90.55000305175781,90.61689758300781,90.55000305175781,90.61689758300781,88.80274963378906,112
2022-11-16,90.72000122070312,90.83100128173828,90.69999694824219,90.83100128173828,89.0125732421875,375
2022-11-17,90.4813003540039,90.59500122070312,90.4813003540039,90.56529998779297,88.75218963623047,458
2022-11-18,90.385498046875,90.385498046875,90.385498046875,90.385498046875,88.57598876953125,2
2022-11-21,90.54000091552734,90.54000091552734,90.34490203857422,90.34490203857422,88.53620910644531,6309
2022-11-22,90.47000122070312,90.47000122070312,90.47000122070312,90.47000122070312,88.65880584716797,103
2022-11-23,90.72000122070312,90.74500274658203,90.72000122070312,90.74500274658203,88.92829895019531,383
2022-11-25,90.69499969482422,90.779296875,90.69499969482422,90.779296875,88.96190643310547,352
2022-11-28,90.80960083007812,90.80960083007812,90.80960083007812,90.80960083007812,88.9916000366211,2440
2022-11-29,90.61509704589844,90.61509704589844,90.61509704589844,90.61509704589844,88.80099487304688,123
2022-11-30,90.4999008178711,90.95999908447266,90.4800033569336,90.95999908447266,89.13898468017578,494
2022-12-01,91.32499694824219,91.51609802246094,91.32499694824219,91.51609802246094,89.68395233154297,14968
2022-12-02,91.60009765625,91.60009765625,91.60009765625,91.60009765625,89.76626586914062,2
2022-12-05,91.25499725341797,91.30000305175781,91.15489959716797,91.15489959716797,89.32998657226562,1397
2022-12-06,91.30999755859375,91.30999755859375,91.30999755859375,91.30999755859375,89.48197937011719,103
2022-12-07,91.65989685058594,91.69490051269531,91.6532974243164,91.69490051269531,89.85918426513672,715
2022-12-08,91.51210021972656,91.51210021972656,91.51210021972656,91.51210021972656,89.6800308227539,3
2022-12-09,91.31390380859375,91.31390380859375,91.31390380859375,91.31390380859375,89.48580932617188,52
2022-12-12,91.4209976196289,91.4209976196289,91.2197036743164,91.2197036743164,89.39348602294922,248
2022-12-13,91.90499877929688,91.90499877929688,91.63490295410156,91.63490295410156,89.80037689208984,6260
2022-12-14,91.55999755859375,91.74210357666016,91.55999755859375,91.74210357666016,89.90544128417969,102
2022-12-15,91.73500061035156,91.78459930419922,91.73500061035156,91.78459930419922,89.94708251953125,1204
2022-12-16,91.74710083007812,91.74710083007812,91.74710083007812,91.74710083007812,89.91032409667969,55
2022-12-19,91.48989868164062,91.48989868164062,91.4354019165039,91.4354019165039,89.60486602783203,491
2022-12-20,91.18489837646484,91.18489837646484,91.18489837646484,91.18489837646484,89.35939025878906,13
2022-12-21,90.9656982421875,90.9656982421875,90.9656982421875,90.9656982421875,89.50209045410156,171
2022-12-22,90.94519805908203,90.94519805908203,90.94519805908203,90.94519805908203,89.48192596435547,2
2022-12-23,90.77100372314453,90.80449676513672,90.76000213623047,90.80449676513672,89.34349822998047,1308
2022-12-27,90.50959777832031,90.50959777832031,90.50959777832031,90.50959777832031,89.05333709716797,15
2022-12-28,90.4209976196289,90.43470001220703,90.4209976196289,90.43470001220703,88.97965240478516,168
2022-12-29,90.59230041503906,90.59230041503906,90.59230041503906,90.59230041503906,89.13470458984375,84
2022-12-30,90.43170166015625,90.43170166015625,90.43170166015625,90.43170166015625,88.97669219970703,33
